0029-5.66-03|piau2-bin7-siong7 si7 su1-ian1 tsa1-tsip8 e5 tshiong1-tut8,"
0029-5.67-03|sit8-tse3-siong7 si7 in1-ui7 king1-tse3 e5 pak4-siah4,"
0029-5.68-03|tsing3-ti7 e5 liong2-tuan7(tiong1-kok4-lang5 tsu2-tsiang2 it4-tshe3 tsu2-kuan2 te7-ui7),"
0029-5.69-03|bun5-hua3 e5 tsha1-i7,"
0029-5.7-03|tshua3 ing1-bun5 tsip4-tsing3 e5 tiong1-hua5-bin5-kok4 ham7 gua7-lai5 tsing3-khuan5 u7 siann2 tsha1-piat8?
0029-5.70-03|soo2 tso7-sing5 lik8-su2 e5 pit4-jian5!
0029-5.71-03|tai7-tsi3 tsit8 huat4-sing1,"
0029-5.72-03|tsuan5 tai5-uan5 tso3-tsit8-e7 ping2--kue3-lai5.
0029-5.73-03|“phah4 a1-suann1-a2”,“tiong1-kok4-ti1-a2 si2--tng2-khi3"""
0029-5.74-03|tsit8 si5-kan1,"
0029-5.75-03|tai5-uan5-lang5 e5“tsoo2-kok4 bang7”tshenn2--ah4!
0029-5.76-03|a1-se1-a1 e5 koo1-ji5 tsing1-sin5--looh4!
0029-5.77-03|tai5-uan5-lang5 the5-tshut4 sann1-tsap8-ji7 tiau5 tsing3-ti7 iau1-kiu5,"
0029-5.78-03|iau1-kiu5 tsing3-ti7 kik4-sin1,iau1-kiu5 tai5-uan5-lang5 tsu7-ti7."
0029-5.79-03|tse1 i2-king1 si7 tsin1 nng2-sing3 e5 iau1-kiu5,"
0029-5.8-03|tai5-uan5-lang5 ti7 tsit4 khuan2 the2-tse3-lai7 ma7 si7 tiong1-kok4-lang5 e5 loo5-tsai5 nia9.
0029-5.80-03|tan7-si7 tai5-uan5 hing5-tsing3 tiong2-kuann1 tan5 gi5 king3-jian5 tshin3-tshai2 ing3-hu3,"
0029-5.81-03|ke2-ho2-se3 kong2 bo5 bun7-te5,"
0029-5.82-03|am3-tiong1 suah4 lian5-lok8 tiong1-kok4 e5 ji7-tsap8-it4-su1 poo7-tui7 lai5 tin3-ap4 tai5-uan5-lang5.
0029-5.83-03|tan2 kun1-tui7 tsit8 tsiunn7-huann7,"
0029-5.84-03|tan5 gi5 to7 siau2-jin5-phi2 kai2-khau2,"
0029-5.85-03|hong3-jim7 kun1-tui7 tui3 bin5-tsiong3 khui1 tshing3.
0029-5.86-03|tiong1-kok4 kun1-tui7“lang5 liah8,tshu3 thiah4,ke1-a2 tsiau2-a2 liah8 kah4 bo5 puann3 tsiah4”,"
0029-5.87-03|kinn3-tioh8 tsa1-boo2 to7 kiong5-kan1,kinn3-tioh8 tai5-uan5-lang5 to7 khui1 tshing3"
0029-5.88-03|ji5-tshiann2 iong7 ian5-suann3 tsng3 kue3 lang5 e5 tshiu2-kut4,"
0029-5.89-03|ka7 liah8--tioh8 e5 tai5-uan5-lang5 pak8 kui1 kuann7,"
0029-5.9-03|tai5-uan5-ue7 kong2“nng2-thoo5-tshim1-kut8”.
0029-5.90-03|tsiah4 tan3 loh8 hai2.
0029-5.91-03|tai5-uan5-lang5 hun3-noo7--looh4!
0029-5.92-03|thian1-tsin1 e5 tai5-uan5-lang5 ng3-bang7 siong2-siong7-tiong1 e5“tsoo2-kok4”e5 thiann3-thang3,"
0029-5.93-03|suah4 king3-jian5 si7 tit4-tioh8 tsit4 khuan2 e5 ha7-tiunn5.
0029-5.94-03|tai5-uan5-lang5 an2-tsuann2 m7 hun3-noo7!
0029-5.95-03|an2-tsuann2 m7 siunn7-khi3?
0029-5.96-03|iong2-kam2 e5 tai5-uan5-lang5 tsoo1-sing5 ji7-tsap8-tshit4 poo7-tui7,"
0029-5.97-03|tui3-khong3“khit4-tsiah8 kuann2 bio7-kong1”e5 tiong1-kok4 gua7-lai5 tsing3-khuan5.
0029-5.98-03|kho2-sioh4,tai5-uan5-lang5 e5 bu2-tsong1 lik8-liong7 siunn1 jiok8,"
0029-5.99-03|koh4 bo5 kiong5-liat8 tsit4-gi5 tsiunn2 kai3-sik8 tsiam3-nia2 tai5-uan5 e5 hui1-huat4-sing3,"
0029-6.1-03|a1-pah4 e5 sim1-guan7
0029-6.10-03|m7 tsai1-iann2 li2 si7 teh4 pinn3 siann2-mih4 bang2--neh4!”
0029-6.100-03|“a1-pah4,tsit4 tiunn1 phue1 sia2--e5 kah4 gua2 ioh4--tioh8--e5 kang7-khuan2--neh4!”"
0029-6.101-03|a1-ka1 kong2 kah4 tshui3 khui1-khui1
0029-6.102-03|“li2 sit8-tsai7 u7-kau3 gau5--e5
0029-6.103-03|kam2 u7 kho2-lu7 koh4 beh4 thak8--khi2-khi3!”
0029-6.104-03|a1-pah4 bak8-tsiu1 teh4 siam2-sih4
0029-6.105-03|“hooh4!a1-pah4 mai3 it4-tit8 tshui1--lah4!
0029-6.106-03|m7 si7 koh4 u7 si5-kan1 e7-tang3 kho2-lu7--leh4!”
0029-6.107-03|a1-ka1 kam2-kak4 a1-pah4 it4-tit8 kong2 tsiok4 huan5--e5
0029-6.108-03|a1-pah4 khuann3-tioh8 a1-ka1 e5 bin7-tshiunn1 phainn2-khuann3--ah4
0029-6.109-03|to7 m7 kann2 koh4 mng7--ah4!
0029-6.11-03|a1-bu2 kong2--tioh8 to7 siunn7-khi3
0029-6.110-03|tsit8 tang1 kue3--khi3--ah4
0029-6.111-03|a1-ka1 i2-king1 siunn7 ho2 beh4 tsiah8 siann2-mih4 thau5-loo7
0029-6.112-03|to7 si7 tso3 tai5-gi2 bun5-hua3 e5 pian1-tsip8,"
0029-6.113-03|e7-tang3 koo3-tioh8 hing3-tshu3 ma7 e7-sai2 uan5-sing5 a1-pah4 e5 sim1-guan7,"
0029-6.114-03|tse1 kio3-tso3 it4 kiam1 ji7 koo3
0029-6.115-03|bong1 la5-a2 kiam1 se2 khoo3--lah4!
0029-6.116-03|i1 tso3 e5 khang1-khue3 ham7 a1-pah4 soo2 siunn7--e5 kang7-khuan2
0029-6.117-03|in1 pe7-a2-kiann2 sim1 si7 sio1-thong1--e5--ooh4!
0029-6.118-03|au7--lai5,sui1-bong2 a1-ka1 tsiam7-si5 bo5 beh4 thak8 khah4 kuan5--e5"
0029-6.119-03|m7-koh4 tui3 a1-pah4 lai5 kong2 i2-king1 si7 tsit8 e5 tsiok4 ho2 e5 tai7-tsi3--ah4!
0029-6.12-03|“bo5--lah4!ah4 to7 tsue3-kin7 bo5-ing5 tai7-hak8 e5 tai7-tsi3--lah4!”
0029-6.13-03|“iah4-bo5 li2 si7 tong3-tso3 gua2 teh4 pinn3 siann2-mih4 khang1--ooh4!”
0029-6.14-03|a1-ka1 kong2 liau2 u7 tsit8-tiam2-a2 kui1 pak4-too2 hue2.
0029-6.15-03|“ooh4!si7 an2-ne1--ooh4
0029-6.16-03|ho2--lah4!sng3 a1-bu2 goo7-hue7--li2
0029-6.17-03|ka7 li2 hue7-sit4-le2--lah4!a1-bu2 kam2-kak4 tsin1 phainn2-se3”
0029-6.18-03|“ho2--lah4!gua2 tsai1-iann2 li2 tui3 gua2 e5 tai7-hak8 sing1-uah8 bo5 liau2-kai2
0029-6.19-03|gua2 be7 ka7 li2 siunn7-khi3--lah4--hooh4!”
0029-6.2-03|tsok4-tsia2:ko1 ka1-hui1
0029-6.20-03|a1-ka1 ka7 a1-bu2 giu2 khi3 pinn1--a2 se3-siann1 kong2
0029-6.21-03|a1-pah4 si7 tsit8 e5 ti7 kok4-sio2 ka3 tai5-gi2 e5 lau7-su1
0029-6.22-03|i1 tsiok4 siunn7-beh4 kio3 i1 e5 gin2-a2 a1-ka1 khi3 thak8 tai5-bun5-soo2
0029-6.23-03|in1-ui7 a1-ka1 koh4 tsit8 tang1 to7 beh4 pit4-giap8--ah4!
0029-6.24-03|i1 siunn7-beh4 kio3 i1 thuan5-sing5 tsit4 e5 tsit4-giap8,"
0029-6.25-03|m7-koh4 a1-ka1 i1 si7 tui3 ge7-sut8 tsit4 hong1-bin7 u7 hing3-tshu3
0029-6.26-03|tshiunn7 piau2-ian2 iah4-si7 tso3 tshiu2-ge7-phin2
0029-6.27-03|i1 long2 tsiok4 u7 hing3-tshu3--e5
0029-6.28-03|a1-pah4 sim1-lai7 siunn7:“na7 si7 an2-ne1,ma7 be7-tang3 bian2-kiong2--i1--lah4!"
0029-6.29-03|m7-koh4 a1-ka1 tui3 sia2-tsok4 ma7 tsin1 u7 hing3-tshu3--neh4!
0029-6.3-03|“bin5-a2-tsai3 ai3 e7-ki3-tit4 khi3 hak8-hau7 the3 gua2 siu1 phue1--ooh4!"""
0029-6.30-03|bo5-it4-ting7 e7-tang3 ong2 ge7-sut8 e5 tai5-gi2 sia2-tsok4--ooh4!”
0029-6.31-03|an2-ne1 siunn7
0029-6.32-03|a1-pah4 hiong5-hiong5 thoo2 tsit8 e5 tua7-khui3
0029-6.33-03|a1-bu2 khuann3--tioh8
0029-6.34-03|to7 mng7 a1-pah4 i1 si7 teh4 siunn7 siann2-mih8-hue3
0029-6.35-03|am3-si5-a2
0029-6.36-03|a1-bu2 ka7 png7-tshai3 tshuan5 hoo7 ho2-se3--ah4
0029-6.37-03|to7 kio3 tak8-e5 lai5 tsiah8-png7
0029-6.38-03|toh4-ting2 e5 tshai3 u7-kau3 tshenn1-tshau1
0029-6.39-03|a1-ka1 khuann3--tioh8 teh4-beh4 lau5 tshui3-nua7--ah4
0029-6.4-03|a1-pah4 teh4 ka7 a1-ka1 kong2
0029-6.40-03|“a1-bu2 li2 tsu2 e5 tshai3 u7-kau3 phang1--e5
0029-6.41-03|e1-hng1-am3 tsit4 tng3 gua2 beh4 tsiah8 khah4 tse7--leh4”
0029-6.42-03|a1-ka1 kong2-tioh8 tse1
0029-6.43-03|bak8-tsiu1 teh4 siam2-sih4
0029-6.44-03|tsit4-ke1-hue2-a2 sann1 e5 lang5 tsit8 khai1-si2 teh4 tsiah8-png7 long2 tiam7-tsuh4-tsuh4,"
0029-6.45-03|au7--lai5 a1-pah4 khui1-tshui3 sing1 kong2:
0029-6.46-03|“a1-ka1,li2 si7 m7 si7 tui3 sia2-tsok4 u7 hing3-tshu3--ah4?”"
0029-6.47-03|“tioh8--ah4,a1-pah4 li2 thai3 e7 tsai1-iann2?”"
0029-6.48-03|a1-ka1 u7 tsit8-tiam2-a2 m7 kann2 siong1-sin3
0029-6.49-03|ui3 a1-pah4 e5 tshui3 kong2-tioh8 i1 ai3 tso3 e5 tai7-tsi3
0029-6.5-03|""ho2,gua2 tsai1--ah4"""
0029-6.50-03|“gua2 e7-ki3-tit4 ku7-ni5 kau2--gueh8 kah4 kin1-ni5-tshe1
0029-6.51-03|li2 sia2 e5 bun5-tsiunn1 u7 hoo7 BONG po3 khan1--tshut4-lai5!”
0029-6.52-03|a1-pah4 kong2 kah4 ai3-tshio3
0029-6.53-03|a1-pah4 sua3--loh8-lai5 koh4 kong2:
0029-6.54-03|“li2 si7 m7 si7 u7 thau1 oh8 tai5-gi2--ah4
0029-6.55-03|li2 hia1 oh8 e5 tsheh4 si7 khng3 ti7 gua2 tsheh4-pang5 lai7-te2 e5 tsheh4--honnh4?”
0029-6.56-03|“a1-pah4,li2 sit8-tsai7 siunn1 kue3 li7-hai7--ah4!"
0029-6.57-03|gua2 khak4-sit8 u7 oh8,ah4 tong5-oh8 ma7 u7 ka7 gua2 ka3--ooh4!”"
0029-6.58-03|a1-ka1 kong2 kah4 bin7 long2 ang5--khi3--ah4!
0029-6.59-03|“a1-pah4 ng3-bang7 li2 thak8 tai5-bun5-soo2 e5 tai7-tsi3 li2 kam2 u7 kho2-lu7?”
0029-6.6-03|tsi2-si7 siunn7-tioh8 thau3-tsa2 to7 ai3 tshut4-mng5
0029-6.60-03|a1-pah4 sua3--loh8-khi3 kong2
0029-6.61-03|“gua2 ki5-sit8 u7 siunn7--kue3
0029-6.62-03|m7-koh4 gua2 siunn7-beh4 tai7-hak8 pit4-giap8 liau2-au7 to7 khi3 tsiah8-thau5-loo7--neh4!”
0029-6.63-03|a1-pah4 tsit4-ma2 sim1-tsing5
0029-6.64-03|m7 tsai1-iann2 an2-tsuann2 khin1-sang1 tsiok4 tse7--ah4!
0029-6.65-03|“gua2 tsai1-iann2 a1-pah4 siunn7-beh4 kio3 gua2 uan5-sing5 i1 e5 sim1-guan7,"
0029-6.66-03|m7-koh4 na7-si7 thak8 tai5-bun5-soo2
0029-6.67-03|m7 tsai1 kam2 e7 tsiok4 khun3-lan5--bo5?”
0029-6.68-03|a1-ka1 sim1-lai7 teh4 siunn7 tsit4 kiann7 tai7-tsi3
0029-6.69-03|keh4-kang1 thau3-tsa2
0029-6.7-03|gua2 to7 kam2-kak4 e7 thiam2!
0029-6.70-03|a1-ka1 khi2-tshng5 khi3 hak8-hau7 the3 a1-pah4 siu1 phue1,"
0029-6.71-03|i1 khuann3-tioh8 tsit8 tiunn1 phue1 sia2 lo5-ma2-ji7 hiap8-hue7
0029-6.72-03|kam2-kak4 kong2 ui7-siann2-mih8 hiap8-hue7
0029-6.73-03|thai3 e7 kia3 tse1 hoo7 a1-pah4--neh4?
0029-6.74-03|“ah4!kam2-kong2 si7 beh4 kio3 i1 khi3 tsit4 e5 hiap8-hue7 e5 kau3-sik4 siong7-kho3?”
0029-6.75-03|a1-ka1 sim1-lai7 ti7 hia1 ioh4
0029-6.76-03|“a1-pah4,gua2 the3 li2 siu1--tioh8--ah4,theh8 hoo7--li2--ooh4!"""
0029-6.77-03|a1-ka1 siunn7 tsit8-e7 gang7--khi3
0029-6.78-03|“a1-ka1 to1-sia7--li2--ooh4!
0029-6.79-03|li2 ka7 a1-pah4 tau3-sann1-kang7,tsan2--lah4!”"
0029-6.8-03|a1-ka1 kong2 kah4 teh4 gong7-sin5
0029-6.80-03|a1-pah4 mua2-bin7 tshun1-hong1
0029-6.81-03|a1-pah4 tsit8 theh8--tioh8
0029-6.82-03|to7 phah4-khui1 lai5 khuann3
0029-6.83-03|lai7-te2 sia2 kong2:“ko1 lau7-su1 li2 ho2
0029-6.84-03|gua2 si7 lo5-ma2-ji7 hiap8-hue7 e5 lim5--sian1-sinn1
0029-6.85-03|siunn7-beh4 iau1-tshiann2--li2
0029-6.86-03|tso3 guan2 tai5-gi2 su1-tsu1-pan1 e5 kang2-su1
0029-6.87-03|m7 tsai1-iann2 li2 kam2 u7 i3-guan7--bo5?
0029-6.88-03|lim5--sian1-sinn1 king3-khe2”
0029-6.89-03|a1-pah4 na2 khuann3 phue1 na2 liam7
0029-6.9-03|“haih4-iah4,li2-si7 khun3 bo5 pa2--ooh4!"
0029-6.90-03|tsit4-si5,a1-ka1 kiann5--kue3-lai5"
0029-6.91-03|tu2-tu2-a2-ho2 hoo7 i1 thiann1--tioh8
0029-6.92-03|sim1-lai7 siunn7-kong2,hoo7 gua2 ioh4--tioh8--neh4!"
0029-6.93-03|a1-pah4 khuann3-tioh8 a1-ka1 khia7 ti7 i1 e5 bin7-thau5-tsing5
0029-6.94-03|to7 beh4 ka7 kong2
0029-6.95-03|tsit4-si5,a1-ka1 ka7 a1-pah4 kong2:"
0029-6.96-03|“li2 kong2--e5,gua2 long2 u7 thiann1--tioh8--ooh4!”"
0029-6.97-03|a1-pah4 khuann3-suah4 liau2-au7
0029-6.98-03|pian3-tso3 tsit8 e5 ho2-tshio3-sin5
0029-6.99-03|kai3 sing5 tit4-tioh8 tua7-tsiong2 kang7-khuan2
0035-1.1-03|sua3-loh8-lai5 khuann3 hun5-lim5-kuan7 mia5-a2-tsai3 sann1 tsap8 it4 ho7 e5 thinn1-khi3
0035-1.2-03|un1-too7 tsap8 lak8 tsi3 tsap8 peh4 too7,loh8-hoo7 ki1-lut8 tsap8%"
0035-1.3-03|lai5-pin1 lak8 pah4 si3 tsap8 goo7 ho7 tshiann2-lai5 tsap8 ho7 kui7-tai5 pan7-li2
0035-1.4-03|long2-tsong2 tsit8 pah4 sann1 tsap8 tshit4 khoo1,tsau7 li2 lak8 tsap8 sann1 khoo1"
0035-1.5-03|kin1-a2-lit8 si7 sann1-gueh8 ji7 liok8,pai3-it4"
0035-1.6-03|gua2 e5 hoo7-tsiau3 ho7-be2 si7 su3 it4 sam1 kiu2 it4 khong3 ji7 su3 liok8
0035-1.7-03|gun2-tau1 e5 tian7-ue7 ho7-be2 si7 khong3 sam1 su3 kiu2 liok8 sam1 su3 tshit4 sam1
0035-1.8-03|i1-ti7 it4 kiu2 su3 kiu2 ni5 tshut4-si3
0035-1.9-03|tshiann2 pang1 gua2 tsuan2 hun1-ki1 su3 sam1 tshit4 su3
0035-2.1-03|sin1-senn1,tsia1 u7 li2 e5 kua3-ho7-phue1.li2 u7 in3-a2--bo5?"
0035-2.10-03|beh4 kia3 hang5-khong1--e5,si7--bo5?"
0035-2.11-03|si7.
0035-2.12-03|tsap8-lak8 khoo1.long2-tsong2 peh4-tsap8-ji7 khoo1.
0035-2.13-03|gua2 beh4 koh4 kia3 pau1-ko2.tshiann2-mng7,pau1-ko2 beh4 an2-tsuann2 kia3?"
0035-2.14-03|tshiann2-li2 khi3 ji7 ho7 e5 thang1-a2-khau2.
0035-2.15-03|to1-sia7.
0035-2.16-03|sio2-tsia2,gua2 beh4 phah4 tian7-ue7 hoo7 gua2 e5 ping5-iu2."
0035-2.17-03|tshiann2-mng7,kong1-kiong7 tian7-ue7 ti7 to2-ui7?"
0035-2.18-03|ti7 iu5-kiok8 e5 gua7-bin7.
0035-2.19-03|gua2 tsit8-pah4 khoo1 hoo7 li2 tsau7.
0035-2.2-03|bo5.e7-sai2 tshiam1-mia5--be7?
0035-2.20-03|tshiann2 li2 tsau7 gua2 tsit8-kua2 tsit8 khoo1 e5 gin5-kak4-a2,ho2--bo5?"
0035-2.3-03|e7-sai2,m7-koh4 au7 pai2 tioh8 ai3 tsah4 in3-a2 lai5."
0035-2.4-03|sio2-tsia2,gua2 beh4 be2 nng7 tiunn1 sann1 khoo1 e5 iu5-phio3."
0035-2.5-03|iau2 ai3 siann2-mih8--bo5?
0035-2.6-03|beh4 kia3 khi3 bi2-kok4 e5 iu5-kan2,tsit8 tiunn1 lua7 tse7 tsinn5?"
0035-2.7-03|tsit8 tiunn1 tsap8-ji7 khoo1.
0035-2.8-03|gua2 ai3 goo7 tiunn1.
0035-2.9-03|tsit4 tiunn1 phue1 kia3 kau3 bi2-kok4 gua7 tse7 tsinn5?
0035-3.1-03|iong7 tai5-gu2 hoo7 se3-kan1-lang5 tsai1-iann2 lan2 si7 tai5-uan5-lang5
0035-3.10-03|iong7 ing1-gi2 ke3-siok8 kong2,"
0035-3.11-03|“gua2 it4-tit8 u7 leh4 thiann1 lin2 kong2-ue7,"
0035-3.12-03|m7-koh4,li2 e5 gi2-gian5 gua2 m7 bat4 thiann1--kue3,"
0035-3.13-03|gua2 tsai1 he1 m7 si7 Mandarin,"
0035-3.14-03|li2 kong2 e5 ue7 kah4 Mandarin tsin1 bo5 kang7...”
0035-3.15-03|tsu7-tsiong5 tsih4-tsiap4,tsai1-iann2 u7 tai5-gi2-bun5 i2-au7,"
0035-3.16-03|gua2 kui1-ting7 ka1-ti7 ti7 sing1-uah8-tiong1,"
0035-3.17-03|tsin7-liong7 iong7 ka1-ti7 e5 bo2-gi2──tai5-gi2──ham7 lang5 kong2-ue7 kau1-tam5,"
0035-3.18-03|ma7 kiong5-pik4 ka1-ti7 hak8-sip8 tai5-gi2 han3-ji7,tai5-lo5 phing1-im1,"
0035-3.19-03|tsham1-ka1 tai5-gi2 thak8-tsheh4-hue7,"
0035-3.2-03|tsok4-tsia2:li2 hong1-ling5
0035-3.20-03|khuann3 tai5-gi2 bun5-tsiunn1,si1-tsok4,sio2-suat4,hi3-khik4 ting2-ting2,"
0035-3.21-03|lai5 tsing1-ka1,the5-sing1 ka1-ti7 tai5-gu2-bun5 e5 thing5-too7."
0035-3.22-03|tsuann2 e7 tsai1 tsit4 khuan2 tse3-iok4 ka1-ti7 gi2-gian5 e5 sip8-kuan3 kah4 piau2-tat8,"
0035-3.23-03|suah4 ti7 tshut4-kok4 lu2-iu5 e5 si5,"
0035-3.24-03|hoo7 gua7-kok4-lang5 kuan1-tshat4--tioh8,khuann3--tioh8,"
0035-3.25-03|ui3 tsia1 lai5 jin7-bat4 in1 m7 tsai1 e5 tai5-uan5 kok4-ka1 ham7 jin5-bin5.
0035-3.26-03|tshin1-tshiunn7,"
0035-3.27-03|in1-ui7 lan2 iong7 tai5-gi2 ho2-le2-a2 kong2-ue7 piau2-tat8,"
0035-3.28-03|jit8-pun2-lang5 tsai1-iann2 lan2 si7 tui3 tai5-uan5 lai5,"
0035-3.29-03|sui5 iong7 sing5-khun2 e5 thai7-too7 it4-tsai3 ka7 lan2“a1-li2-ga2-tooh4”.
0035-3.3-03|ti7 pak4-au1 lu2-iu5 e5 te7-sann1 kang1,"
0035-3.30-03|ti7 bi2-kok4 thong1-kuan1 e5 si5,"
0035-3.31-03|siau3-lian5 e5 hai2-kuan1 jin5-uan5,"
0035-3.32-03|tshiann2 lan2 ka7 ka3 tshing2-an1 mng7-ho2 e5 tai5-uan5-ue7.
0035-3.33-03|Dubai phang5-tsun5 png7-tiam3 e5 ma2-lai5-se1-a1-tsik8 hok4-kian3 tsong2-phoo3-sai1,"
0035-3.34-03|huann1-hi2 kah4 tshua7 lan2 tsham1-kuan1 in1 tsu2-tsiah8 e5 tsau3-kha1.
0035-3.35-03|ke3 ti7 hun1-lan5 tsai7-te7 e5 hua5-gi2 to7-iu5,"
0035-3.36-03|thiann1-tioh8 i1 tsiap4-thai7 e5 tai5-uan5 hiong1-tshin1 iong7 tai5-gi2 kau1-tam5,"
0035-3.37-03|kam2-sim1 kah4 au5-tinn7 bak8-khoo1 ang5.
0035-3.38-03|o3-tsiu1 sai1-ping5 Perth casino e5 ma2-lai5 tsong2-phoo3,"
0035-3.39-03|tsu2-tong7 bun7-sio1 sit8-but8 hoo7 ti7 hai2-gua7 tso3-kang1 too7-ka2 e5 tai5-uan5 gin2-a2 tsiah8;
0035-3.4-03|hi1-liap8-tsik8 e5 su1-ki1 bin7 tai3 giau5-gi5 se3-ji7 mng7--gua2,"
0035-3.40-03|lam5-ping5 Tasmania to2-siong7,"
0035-3.41-03|tiong1-kok4 pak4-kiann1,siong7-hai2-tsik8 e5 siau3-lian5-ke1 su1-ki1 kiam1 to7-iu5,"
0035-3.42-03|liau2-kai2 tai5-uan5-lang5 e5 gi2-gian5 khak4-sit8 si7 ham7 in1 tiong1-kok4 bo5 kang7.
0035-3.43-03|to7 si7 u7 tsun2-pi7 tai5-uan5 bin5-iau5 e5 kua1-phoo2 kah4 kua1-a2-tiau7 tshut4-kok4 lu2-iu5 liam7-tshiunn3,"
0035-3.44-03|thoo2-ni2-ki5 Cappadocia tua7-png7-tiam3 e5 tshan1-thiann1-poo7 king1-li2,"
0035-3.45-03|pai3-thok4 lan2 ka7 kua1-phoo2 hoo7 in1 khoo2-phih4,"
0035-3.46-03|hoo7 in1 e5 gak8-su1 thang1 ian2-tsau3 khah4 tsue7,khah4 to1-guan5 e5 se3-kai3 im1-gak8,"
0035-3.47-03|lai5 hoo7 kok4-kok4 e5 lang5-kheh4 thiann1.
0035-3.48-03|lan2 e5“bang7-tshun1-hong1”m7-na7 hian3-tshiunn3 hoo7 pak4-au1 Sami guan5-tsu7-bin5 thiann1,"
0035-3.49-03|koh4 ti7 kiap4-uan1 png7-tiam3 tshiann2 gak8-thuan5 the3 lan2 phuann7-tsau3;
0035-3.5-03|kam2-si7 kah4 tiong1-kok4-lang5 tso3-hue2 tau3-tin7 tshit4-tho5?
0035-3.50-03|ti7 kiap4-uan1 tsng3 pong7-khang1 e5 si5,"
0035-3.51-03|kui1-tshia1 leh4 tshiunn3“tiuh4 tiuh4 tang5-a2”,"
0035-3.52-03|ian5-loo7 na7 tshiunn3-tioh8“tiuh4”e5 si5,"
0035-3.53-03|gua7-tsik8 su1-ki1 tio7 tshih8 la2-pah4 lai5 tsan3-siann1.
0035-3.54-03|koh4 u7,bong5-koo2 tua7 tshau2-poo1-ting2,"
0035-3.55-03|tsiau3-koo3 guan2 khia5-be2 tshit4-tho5 e5 bok8-tiunn5 gin2-a2,"
0035-3.56-03|thiann1 guan2 tshiunn3“sin1 khia5 peh8 be2...”,"
0035-3.57-03|sim1-sik4,huann1-hi2 kah4 it4-tit8 pue5 guan2 tsau2-kiann5."
0035-3.58-03|ti7 i7-kok4,i7-hiong1 tu2--tioh8 e5 tai5-uan5-lang5,"
0035-3.59-03|na7 thiann1 lan2 iong7 tai5-gu2 siau7-kai3 kau1-tam5,"
0035-3.6-03|gua2 ka7 kai2-sueh4,"
0035-3.60-03|tiann7-tiann7 long2 e7 tshut4-siann1 kong2:
0035-3.61-03|“tsiann5 ku2 m7 bat4 thiann1-tioh8 tai5-uan5-ue7--ah4”,"
0035-3.62-03|“lan2 e5 tai5-gu2 tio7 si7 tsiah4-ni7 ho2-thiann1,tsiah4-ni7 sui2”,"
0035-3.63-03|“tai5-gi2 kam2 u7 leh4 ka3?”,"
0035-3.64-03|“lian3-tng2 e5 tai5-uan5-ue7 na2-tshiunn7 leh4 tshiunn3-kua1”,"
0035-3.65-03|“tai5-gu2 bun5-hua3 ai3 po2-liu5”,"
0035-3.66-03|“toh4-ui7 thang1 oh8 tai5-gu2”...
0035-3.67-03|si7--lah4,"
0035-3.68-03|ti7 ji7-tsap8-it4 se3-ki2 to1-guan5,to1-iunn7 e5 jin5-lui7 se3-kai3 tiong1,"
0035-3.69-03|sing1-tiong2 ti7 thai3-ping5-iunn5 sai1-ping5 tsit4 tsiah4 hai2-ang1 ting2 e5 tai5-uan5-lang5,"
0035-3.7-03|“guan2 m7 si7 tiong1-kok4-lang5,"
0035-3.70-03|bo5-lun7 ti7 se3-kai3 siann2-mih4 soo2-tsai7,"
0035-3.71-03|lan2 ai3 iong7 lan2 ka1-ti7 e5 gi2-gian5,kua1-siann1,im1-gak8,bun5-ji7,hi3-khik4,lik8-su2,"
0035-3.72-03|hiong3 kok4-tse3 tshut4-siann1 ting7-gi7:
0035-3.73-03|tsia1 si7 tai5-uan5,lan2 si7 tai5-uan5-lang5!"
0035-3.8-03|guan2 si7 tai5-uan5-lang5.”
0035-3.9-03|tsit4 ui7 su1-ki1 iong7 tshiu2 pi2-ueh8,"
0035-4.1-03|hoo7 tsham1-tsing3 e5 siau3-lian5-lang5 kai2-pian3 sia7-hue7 e5 ki1-hue7
0035-4.10-03|li2 na7 ka7 ka1-ti7 e5 ting7-ui7 giu2 khah4 kuan5,khah4 hng7--leh4,"
0035-4.11-03|tio7 e7 huat4-hian7 ka1-ti7 u7 bu5-han7 e5 tsai5-tiau7.
0035-4.12-03|tsia1 siong7 iau3-kin2 e5 kuan1-tsat4 si7──li2 kam2 guan7-i3 khi2-kha1 kiann5 hiong3 tsit4 tiau5 loo7.”
0035-4.13-03|tse1 tio7 si7 kai2-pian3 e5 iong2-khi3.
0035-4.14-03|lan2 tng5-ku2 i2-lai5 khiam3-khuat4 kai2-pian3 e5 kian1-sim1.
0035-4.15-03|kue3-khi3 tse7-tse7 tsing3-ti7 jin5-but8 long2 e7 kong2""ui5-tshi5 hian7-tsong7”tsit4 ku3 ue7,"
0035-4.16-03|tse1 khing5-sit8 long2 si7 tsing3-ti7 jin5-but8 e5 ue7-sut8,"
0035-4.17-03|khi1-phian3 bin5-tsiong3 nia5.
0035-4.18-03|su7-sit8 si7 suan2-ki2 liau2-au7,"
0035-4.19-03|ui7-tioh8 tsing3-ti7 jin5-but8 ka1-ti7 siong7 tua7 e5 li7-ik4,"
0035-4.2-03|tsok4-tsia2:too7 sin3-liong5
0035-4.20-03|kue3-khi3 e5 tsing3-kian3 m7-na7 phah4-tsiat4 koh4 khuann3 bo5 tsit8 e5 iann2.
